Company,TypeName,Inches,Ram_GB,Weight_kg,Touchscreen,IPS,Res_X,Res_Y,PPI,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Cpu_gama,Gpu_marca,SO,Price_euros
Lenovo,2 in 1 Convertible,14.0,4,1.8,1,1,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,638.0
Lenovo,2 in 1 Convertible,13.3,16,1.3,1,1,3200,1800,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1499.0
Lenovo,Notebook,14.0,2,1.5,0,0,1366,768,111.93520355955211,0.0,0.0,64.0,0.0,Intel Celeron Dual,Intel,Windows,229.0
HP,Notebook,15.6,6,2.19,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Windows,764.0
Asus,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,369.0
Asus,Ultrabook,13.3,8,1.2,0,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,729.0
Dell,Notebook,15.6,6,2.3,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,459.0
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Linux,289.0
Dell,Notebook,15.6,2,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,379.0
Lenovo,Notebook,15.6,8,2.6,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,899.0
HP,Notebook,15.6,6,2.04,0,0,1920,1080,141.21199808219862,0.0,0.0,0.0,1000.0,Otro,AMD,Windows,549.99
Dell,Notebook,15.6,8,2.3,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Linux,805.99
HP,Netbook,11.6,2,1.17,0,0,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,209.0
Asus,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i7,Nvidia,Windows,720.32
Lenovo,2 in 1 Convertible,14.0,4,1.8,1,1,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,638.0
Lenovo,2 in 1 Convertible,13.3,16,1.3,1,1,3200,1800,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1499.0
Lenovo,Notebook,14.0,2,1.5,0,0,1366,768,111.93520355955211,0.0,0.0,64.0,0.0,Intel Celeron Dual,Intel,Windows,229.0
HP,Notebook,15.6,6,2.19,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Windows,764.0
Asus,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,369.0
